TotPkts,TotBytes,SrcBytes,Flag,Service,Count,DstBytes,Class
2.9444389791664403,7.050122520269059,6.4692503167957724,5,36,190,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,63,199,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,11,1,3.5553480614894135,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,20,242,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,25,10.282916646093451,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,46,108,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,22,6,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,10,6.659293919683638,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,1,9.06496771896043,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,62,120,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,4,46,27,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,5,7.620705086838262,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,8,225,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,27,97,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,2,22,1,0.0,1
3.044522437723423,7.152268856032539,6.4692503167957724,4,41,2,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,1,22,10,0.0,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,51,1,5.973809611869261,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,19,18,0.0,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,14,511,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,1,41,511,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,13,1,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,19,11,0.0,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,3,246,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,5,17,16,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,24,8.882391706295847,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,62,134,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,1,6.150602768446279,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,13,1,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,19,18,0.0,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,22,40,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,12,9.617271072245957,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,2,270,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,1,6.489204931325317,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,51,1,5.921578419643815,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,11,70,4.882801922586371,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,57,1,11.625048066107176,1
2.9444389791664403,7.050122520269059,6.4692503167957724,1,46,320,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,4,275,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,1,22,1,0.0,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,46,280,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,51,2,5.820082930352362,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,38,143,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,10,6.212606095751519,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,62,140,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,5,6,89,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,4,0,1,9.256364810287462,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,37,220,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,14,301,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,5,6.98100574072173,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,14,8.978660489639687,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,1,6.073044534100404,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,11,136,4.23410650459726,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,5,7.037027614686276,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,17,1,5.420534999272285,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,18,8.913684824725292,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,13,1,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,11,132,4.430816798843313,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,9,8.486527777105351,1
3.044522437723423,7.152268856032539,6.4692503167957724,1,4,244,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,7,7.142036574706802,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,38,124,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,5,53,10,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,46,110,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,51,1,5.82600010738045,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,22,3,0.0,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,46,86,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,41,1,4.663439094112067,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,1,6.265301212737709,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,11,94,3.8501476017100584,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,6,8.259975659768276,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,3,7.900636613018005,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,46,60,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,1,10.85585945898123,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,8,186,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,17,51,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,11,259,4.31748811353631,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,14,15,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,13,1,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,11,1,4.7535901911063645,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,46,1,4.990432586778736,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,46,66,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,5,28,91,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,14,511,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,34,249,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,6,9.025816391627028,0
1.0986122886681096,5.198497031265825,5.198497031265825,5,19,48,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,2,46,256,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,1,41,511,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,56,232,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,53,92,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,1,46,142,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,11,1,3.7612001156935624,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,51,1,5.820082930352362,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,57,48,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,5,7.7142311448490855,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,5,8.65817178467581,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,46,190,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,5,26,284,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,11,22,4.31748811353631,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,16,8.578664513504338,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,11,23,4.890349128221754,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,46,119,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,5,8.290041618704489,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,6,8.6213730103259,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,18,7.700295203420117,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,14,83,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,51,1,5.82600010738045,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,13,1,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,3,8.238536930171769,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,11,6.07993319509559,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,11,2,4.7535901911063645,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,19,251,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,5,17,251,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,11,241,3.828641396489095,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,51,1,5.986452005284438,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,51,1,5.796057750765372,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,25,17,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,21,8.928375259853631,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,51,1,5.786897381366708,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,34,6.725033642166842,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,6,9.431241410737613,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,12,220,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,14,8.022568946988255,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,5,6.327936783729195,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,65,209,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,1,46,296,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,5,9.028818495352793,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,51,1,5.971261839790462,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,19,1,0.0,1
3.044522437723423,7.152268856032539,6.4692503167957724,1,46,49,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,46,27,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,8,238,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,25,207,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,2,62,107,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,5,46,117,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,22,7.741967899820685,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,46,28,1.6094379124341003,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,55,248,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,9,6.413458957167356,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,11,13,3.8501476017100584,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,46,136,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,4,46,1,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,5,19,30,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,25,6.884486652042782,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,1,9.406318255217622,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,23,5.560681631015528,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,46,117,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,57,67,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,4,0,1,8.962776046120291,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,14,8,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,8,7.157735484249907,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,7,7.585281078639126,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,26,222,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,3,8.485083137498004,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,17,1,5.407171771460119,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,3,258,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,4,6.625392368007956,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,46,206,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,7,123,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,18,7.751475318021456,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,12,7.049254841255836,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,4,6.003887067106539,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,51,1,5.793013608384143,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,19,16,0.0,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,11,237,4.941642422609304,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,16,7.261225091971921,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,46,76,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,46,225,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,51,1,5.796057750765372,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,51,1,5.817111159963204,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,57,15,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,19,1,0.0,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,59,209,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,14,482,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,46,135,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,15,9.372799299673886,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,6,5.857933154483459,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,65,227,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,14,446,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,38,126,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,28,127,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,7,8.071218539969863,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,19,215,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,5,27,8,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,19,7.321188556739478,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,46,133,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,46,5,4.990432586778736,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,19,2,0.0,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,63,121,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,24,6.647688373563329,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,11,143,4.3694478524670215,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,27,6.182084906716631,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,15,107,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,27,145,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,41,1,4.663439094112067,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,46,190,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,46,88,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,5,56,285,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,5,46,250,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,46,246,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,1,5.634789603169249,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,3,110,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,1,8.1786387885907,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,61,10,0.0,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,22,283,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,46,54,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,11,1,3.6375861597263857,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,51,1,5.497168225293201,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,41,30,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,46,8,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,6,7.3758821482150125,1
2.9444389791664403,7.050122520269059,6.4692503167957724,1,7,256,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,14,5.564520407322693,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,19,2,0.0,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,4,6.486160788944089,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,3,148,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,41,1,4.663439094112067,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,15,95,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,14,511,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,26,6.985641817639208,1
3.044522437723423,7.152268856032539,6.4692503167957724,10,29,1,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,16,8.200837258379849,1
2.9444389791664403,7.050122520269059,6.4692503167957724,1,46,1,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,13,1,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,1,22,1,0.0,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,19,1,0.0,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,19,2,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,5,46,14,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,4,5.204006687076795,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,3,232,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,5,38,127,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,57,293,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,29,102,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,19,1,0.0,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,11,19,4.9126548857360515,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,51,1,5.771441123130016,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,21,6.620073206530356,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,2,6.118097198041347,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,41,1,0.0,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,22,8,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,13,6.906754778648553,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,2,5.849324779946859,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,1,9.167328481382892,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,46,212,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,5,57,37,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,5,8.559486103606488,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,55,227,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,1,9.381348168869863,1
2.9444389791664403,7.050122520269059,6.4692503167957724,1,41,510,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,9,256,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,4,290,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,17,252,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,8,8.047509510981422,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,46,202,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,22,47,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,36,7.852050207265889,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,11,112,4.276666119016055,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,3,7.04315991598834,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,11,234,4.897839799950911,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,46,79,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,6,7.735870319952566,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,46,189,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,51,1,5.814130531825066,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,46,171,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,46,2,4.990432586778736,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,46,19,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,17,2,4.927253685157204,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,14,272,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,5,7.171656822768514,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,9,5.598421958998374,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,15,7.928766321626695,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,17,7.654443226470112,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,8,7.360739903058278,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,4,124,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,3,5.736572297479192,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,56,200,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,5,57,261,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,11,7.3783837129967145,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,22,2,0.0,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,30,239,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,4,0,1,8.779557455883728,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,46,134,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,1,46,190,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,6,9.035034150076132,1
3.044522437723423,7.152268856032539,6.4692503167957724,2,57,1,5.529429087511423,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,65,127,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,2,195,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,24,7.505492274737424,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,46,114,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,5,64,101,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,1,6.917705609835305,1
2.9444389791664403,7.050122520269059,6.4692503167957724,2,16,121,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,11,142,4.31748811353631,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,15,15,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,18,1,8.331586243630753,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,14,7.682021510826874,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,11,2,3.4011973816621555,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,18,1,7.803843303538772,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,52,105,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,10,6.545349660334419,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,29,6.075346031088684,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,7,6.514712690872529,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,38,149,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,5,7.958576903813898,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,41,1,4.663439094112067,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,11,1,4.770684624465664,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,17,33,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,46,111,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,46,248,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,64,243,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,6,6.566672429803241,1
2.9444389791664403,7.050122520269059,6.4692503167957724,1,7,276,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,17,14,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,19,1,0.0,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,19,1,0.0,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,8,5.802118375377063,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,39,242,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,8,7.843064016692054,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,33,211,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,1,22,1,0.0,1
2.9444389791664403,7.050122520269059,6.4692503167957724,1,63,247,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,57,124,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,13,8,0.0,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,19,13,0.0,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,11,291,4.9344739331306915,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,4,8.209580483475577,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,1,7.366445148327599,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,11,2,3.4011973816621555,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,7,107,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,5,57,34,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,5,16,132,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,5,5,114,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,51,1,5.799092654460526,1
3.044522437723423,7.152268856032539,6.4692503167957724,4,46,1,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,59,1,1.6094379124341003,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,46,281,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,5,7,270,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,13,1,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,41,16,0.0,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,51,1,5.793013608384143,1
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,2,8.768574284141687,1
2.9444389791664403,7.050122520269059,6.4692503167957724,1,22,1,0.0,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,46,280,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,11,86,4.356708826689592,1
3.044522437723423,7.152268856032539,6.4692503167957724,9,41,301,1.6094379124341003,1
2.9444389791664403,7.050122520269059,6.4692503167957724,1,41,511,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,22,6,8.721765357145012,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,46,113,0.0,0
2.9444389791664403,7.050122520269059,6.4692503167957724,9,22,33,7.467942332285851,1
3.044522437723423,7.152268856032539,6.4692503167957724,5,19,229,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,9,51,1,5.814130531825066,1
2.9444389791664403,7.050122520269059,6.4692503167957724,5,46,50,0.0,0
3.044522437723423,7.152268856032539,6.4692503167957724,4,46,1,0.0,0
